29.8738113684617,269.406229206291,33.5075217931626,3.18195919020737,16.2762973873924,19.4664543084176,7.75549139985041,48.3910401068404,409.821418651919,34.4951447320591,24.230232855591,57.718854539338,12.8292285756383,15.176818580945,6.44739047422104,30.1003322966022,136.908821919857,14.1829606652512,14.1161238911689,53.0379333700649,6.37014964432792,239.331288141837,18.1601193651009,246.155770934123,17.7319175283355,22.0179212294878,26.0913981757435,18.44734283997,11.0549246704991,5.52368270507203,27.5769549979121,13.6254747816812,18.5380948356416,11.8790220064394,40.2179828912127,27.5459960153283,24.1883939054499,26.9571733619956,11.8681137502036,13.6786210219936,3.09461266300755,11.7396496689836,6.73370368430543,5.56485470012467,9.24485285015959
145.651324027951,1443.92902423496,90.9308470599798,25.702951451453,55.4717381870259,39.5088054934689,4.89756393171446,33.6104843500389,582.662996138074,233.204815769697,160.612891380062,180.535728366448,10.9681319858252,61.6077641096055,30.1500854345345,49.2630063234485,101.938781612569,40.5259442006884,96.2737890983079,210.077285185397,56.5202019945253,539.228766744308,73.7674180172383,47.6016484691865,52.4725273957873,80.8000298047897,96.6150685792918,60.265868701838,22.4678846897409,22.8312633594965,33.9213619792186,130.875340459547,175.790853302084,111.591152462348,548.694707596542,224.446813977509,168.527760137105,188.632757177132,32.5953527963524,79.9761578652197,27.734852916423,43.8554412515157,44.2836626500828,20.9713415902452,19.7828794388228
176.761223080384,1308.58593268722,127.647286849845,29.0977464540606,69.4485986466064,86.8325628889454,8.09809345330386,76.9996207049559,361.098195475512,615.506707091074,152.433908985522,238.277900707194,6.91480265869899,381.179944739847,99.3415542497084,74.2679557535795,261.754042041491,41.3532075094245,248.646173573521,209.350603585641,69.4176904724589,513.619973194182,72.8544423912339,14.6024925702952,85.2658090993502,131.19584302448,138.092202035706,68.7232429309888,24.0386851477713,11.1213570114126,113.005525753481,164.800125770174,184.110960272583,150.021449332867,295.087583829744,787.191089196721,352.402696602651,489.423048140316,66.1162341993978,86.7750143848024,22.7049028185431,176.40392539084,107.506982758488,38.6894502927918,31.9150221181483
406.083011142921,499.859909284405,183.769784261202,70.7961307149371,100.557768196796,87.2076798603411,8.27905448151142,98.0080660142234,435.578974975755,584.179224788418,137.553427194616,195.165808583599,7.84983775627431,45.8606106922464,59.2919911831403,102.472759180667,278.554781371385,75.3803284426922,135.291152088477,319.481051064997,105.508176762968,693.9831282824,96.559432038827,57.3629806818327,83.9048930293431,140.300040137702,213.885461785246,163.263033495208,24.5079335217396,34.5481649365924,52.0807200301219,256.928794366748,175.804283115626,321.224253139176,427.918316553923,1180.02433938242,315.065663417733,352.412098571345,51.5456284131472,290.123707343398,50.0703770751647,168.772866760109,89.1891498636335,34.8415054680403,28.4364571820979
305.383823436938,604.39920828658,156.110389907566,79.6359246239732,152.019723028167,91.8395468884858,8.90346645656071,113.914994300748,404.518399825216,1081.75272096702,126.267128815242,191.585534627386,5.88953282693839,64.754444210775,44.0755681662607,98.3044067732093,148.868516879583,64.626718279821,254.284816956586,301.415078118534,127.495341990579,218.533648994539,73.8716251865333,65.9787352969478,69.2045097562202,98.4830527720842,140.329273312513,169.470485870493,31.3322985562652,64.7058016888409,98.222555019536,203.087756178096,158.42277458569,276.685256051454,536.347407878162,444.051967719654,920.657131908887,507.653228145761,137.118120698866,149.682218789672,61.6070494983868,370.705584916561,116.680199009315,139.075049525231,62.9793190366013
372.889909145907,380.019609679424,184.314030879659,109.341675286713,147.206610434553,102.973307228324,17.7972723996524,120.572670871646,235.868694949392,283.702987149951,163.354941086756,189.15349557816,12.4218450297021,64.7699759885017,41.2148504726187,41.5727458124811,134.160372507293,121.169530979065,288.91756752752,370.653616737284,150.694513031568,190.186990227646,74.8222306641812,102.280593638236,68.2568610607295,57.5601295248151,95.6159866459357,104.679304262294,25.8494563462344,57.4715865990764,49.4857570445315,283.199861583642,189.286722921027,272.201542698517,719.816200361052,389.612263002363,423.556103188863,559.979172883425,56.3280177560863,72.9731596206271,64.9318570782119,45.363121075568,83.9295627207001,32.3930386551646,52.3299154462016
439.150840296409,325.300122552338,141.37089221103,97.3596418407029,169.62993711874,111.330636762783,16.5764205148506,151.598897594522,236.491395844192,361.459682088445,137.062470197456,172.306884723173,30.2137944235706,45.2178492569815,51.2635144776986,28.9210191209529,181.731597935989,117.892475741273,323.089702608671,447.270636113541,216.279480918754,163.655335419992,83.8035281380244,106.663384806784,74.1811789108418,46.0303235954098,78.4547608204949,69.1056135230429,26.8235674040079,78.8453741579345,59.7225134086064,288.39298449248,237.342605251409,412.239261267571,654.834240243641,1938.35114191176,339.22284318039,661.941113229193,55.9225654291145,65.5596021034486,66.7020834304188,50.591210251122,63.4753550443596,52.6978531558852,60.6186794340936
488.478317429244,301.511422468879,273.028977099193,205.271232466457,238.447406136321,138.652143918006,15.5591685325023,178.084329169085,354.455560071101,359.884194910484,202.541379343691,259.470579753159,97.5405641157732,88.9722499598754,48.2312738034701,17.6902406551362,284.465902468706,122.104174263485,422.578346401552,396.847323964666,188.938547120073,178.877617204884,82.6061846854891,153.625716674994,86.1372932984552,34.8294310972686,65.8104619573917,55.2129591857658,32.4116681210989,146.608909341909,82.8792198567102,436.588403700724,315.857582519564,3930.39651399409,1159.25869911782,3883.99203154756,670.583563343301,1092.19654385695,76.0160103997883,72.7423091038257,58.0403954516483,49.7884305993831,62.2148328260268,65.8114845750078,64.3687258023952
583.787387487283,408.006275095175,3185.68926694292,588.209707188873,231.823883158237,147.53277648417,26.9478866386757,229.099772316881,407.071363095077,705.118461607599,239.187669603797,287.401899334811,115.324448005919,53.9681442838451,65.6331467138638,13.3630646501604,609.156923015193,169.322542209966,471.054878722289,765.312584846102,255.770140974795,164.063520339091,152.646888544908,195.911824226614,118.539894812458,19.9085102342029,53.9815835106181,28.1170235495922,56.7561620710668,266.919964800661,168.227571811067,696.432142012774,398.287225636693,826.803061884322,1226.5116926773,2014.27957250241,837.941740957537,2048.96095573176,163.561650130152,110.353210370067,198.717576898195,106.764697276204,121.978573804008,90.3355078749627,109.831422044172
645.416313425881,458.535079994006,280.697984360915,1850.0590989215,317.067263501351,205.518603152732,35.3996164902256,300.158662689124,441.910435531849,675.102708529419,400.169763037244,382.964541497772,176.292176371703,81.3430213724432,97.192724886927,32.7714667526258,441.130215507331,316.871308610744,1117.8066427098,762.721007722426,339.720832537188,255.742349519232,221.453470834051,272.470361057651,204.775472679391,46.4127565618336,51.3991611338505,37.6615795966101,101.331060755418,637.242729674306,388.327119826916,1416.80372276393,627.47629886242,1232.12873806165,4023.6933385903,3385.86608001144,3158.87894416733,9246.39159943436,4546.3846445867,3582.42554982269,3641.09063845474,2802.63315723147,2542.70352190471,1109.93589345495,3285.26246704563
