389.045142250598,23.6850157998061,224.609920067654,117.03355835176,129.633000795723,44.4615711964423,145.160731782049,129.797100698992,152.016414413907,149.987573715523,23.8752588346934,156.607759704265,19.8523623122809,166.542704284738,230.518682279181,115.31983071637,145.849954992542,154.097816248254,106.502383566671,183.405332465397,124.217212532243,135.365449583331,328.889009325727,4.86514020489544,31.1951791827327,11.8962565898378,168.151381459849,138.233215823825,23.4418462784405,19.6112979700509,34.8698053053587,15.5125519609325,235.28432457861,43.7574214587363,26.3612758851753,274.157028412583,24.7833074723321,162.179643769131,24.7686860746679,153.179070358532,184.188787675441,220.97792551574,132.080592497244,13.8442703951531,71.5100713712464,25.1618614210749,625.423747953969,792.304350438033,177.598938809111,1019.31814618244,1165.63224636609,777.982934114267,205.39898193209,157.9220372493
1274.28228203418,94.7766579651409,488.388789118777,408.666194364636,318.39489726483,331.515015482244,285.025509255214,508.020175452746,812.213865862597,667.808604602029,159.711625263747,1184.40848280326,172.114125526893,689.87310282537,552.537751508022,860.857007960701,837.354864371381,827.365387246456,280.457145230308,409.449422046575,625.68152097232,861.575854544342,476.562583738735,68.5703592662553,257.162030115461,207.637444652961,456.794640645732,902.475098579389,135.240058276467,183.217004371571,145.503649048247,120.075525030629,465.146261400125,321.581166495118,169.840733948409,392.660864678074,228.730039361795,400.114709304186,61.6802995674414,229.30296725776,528.33011454259,754.346998957628,267.079179035996,45.968546903128,94.7654411613031,138.883366375965,150.211615163407,43.8404583730675,48.6527944010282,280.737909457201,72.7692290513302,318.476459481969,181.611178487641,224.136395988945
866.246263048421,335.115532378948,688.890379311828,515.121283162239,401.347569109768,394.467814353301,274.896550781637,427.982153174897,925.195780018981,650.529270396347,205.08684219682,930.73780883655,303.294028796388,554.049574704919,382.200766497884,789.934998757116,628.372470740747,580.053474489527,192.382244771438,628.927565292331,502.913827637595,837.542713869369,414.394107104887,102.538882389279,387.592253974503,165.906810622485,366.185924358968,663.032477087536,187.162919460313,340.478772101865,152.966966225059,120.373815358046,348.915897986463,324.972510011014,191.57760489257,367.776944495489,167.314091659497,225.478948781512,63.8739463258962,148.565464455652,308.005667531962,593.493947306997,146.815854224527,41.1408522514142,64.4009239608052,111.734595378655,217.811974448503,33.0238642957609,42.8086571294958,208.063587017815,139.554992141341,247.813897242957,281.777274839856,174.234936940228
489.707984952108,247.828212097656,406.358877915472,496.163583728144,326.486741226083,392.034648683012,239.592587153652,332.945137691811,647.898113792267,626.973224233257,197.363241709787,894.649011752224,312.314753373162,426.052081113261,476.292924697076,572.806615193761,526.306956349678,542.174968261734,193.480269279653,546.396928424485,394.082044490973,650.401785154506,284.315167310354,143.298639667678,325.963575471711,502.384274143568,289.026299524223,736.140531066021,148.148882835847,212.009720729963,184.113114907702,131.511156805481,348.176495760945,233.948051159158,213.14088331992,365.44466666078,249.893895428108,257.04251828609,87.4487695300649,130.089479346094,235.029848843837,432.169602268269,137.774467273486,48.3828197717626,82.1225749978349,129.162579100775,239.12126210488,24.9937465613227,38.9455562848617,214.869547889308,149.124214894703,279.963528132835,262.659352707238,235.207824765065
381.648625519186,304.385766654182,176.969305854855,460.411369202356,329.107987552789,368.767721795271,236.9516480067,326.559183741927,609.033104408075,457.73969149417,204.695661987014,1160.64470190123,241.947803804305,379.04055858283,390.455884296166,487.972288742052,587.557211442019,546.465628790315,181.679907429482,503.74201908174,329.855873811226,574.516482459609,261.325511438064,132.115787616736,440.884615033287,308.015568289226,226.668440990433,559.756029846439,178.268303313932,210.709884200978,197.324784243106,106.88599144732,258.972077941943,168.116899228223,240.504010292598,272.222966505738,243.042197294863,269.565622146213,82.5397943495232,110.634002489327,241.152551597063,385.431372884151,141.793840513398,66.1711068775198,81.2390793305828,154.987351099233,216.621509686982,38.5312919356471,42.0905081986551,203.721006212099,173.638030724778,237.787968327768,213.493827548148,244.82663866638
336.722593068907,318.281857534817,73.9887901039386,473.0092473672,365.029755107244,317.080384563439,267.767755014268,320.934555407088,589.521873756628,355.589963306706,211.880199031445,558.156965649961,209.085442506479,355.299070554616,348.278188941437,413.188781047549,467.555385633466,549.208771077673,183.469779322288,561.4302115102,271.314597480254,551.153914739397,234.220419272464,153.475553497648,386.103680150278,217.567234345148,215.128320655002,458.815646545224,190.174068716978,171.776689414372,232.466531246976,136.16816265935,283.749181593443,154.416539700356,210.384623898878,305.06200454123,223.815173827909,174.896342783872,107.245507471376,119.513786581077,246.040609363296,333.21798819696,127.019723420671,81.4187805030852,97.0170134412709,160.288781826369,217.251950937978,61.4873724869125,54.1627353877139,201.897982265246,153.715499336975,279.451249899189,196.850138510237,178.844415437021
313.697911102329,354.576779919599,195.128096397441,448.809672963243,361.993058028704,368.33610633853,261.928328912455,315.674140828587,538.298539094049,344.88045685948,237.420267672897,519.002108244809,215.375804373414,355.751936910171,425.796601083649,404.612822084394,485.265975545484,482.029165303474,200.118185787044,488.645208565275,281.128959669074,569.850049340416,267.426006464231,195.711400896852,421.338453338827,288.22785508098,227.552922255281,500.132453521541,219.726291553242,170.041538015699,245.401824870969,146.041792291529,277.183667723686,183.642995273531,249.712056942512,281.263053895706,238.847430850721,198.299528122506,126.793705561759,127.966361621957,223.81596255592,369.014920102479,153.559635980743,92.8928627534638,141.580878511557,146.054094076081,239.80573093225,82.0285633489767,78.8862199143727,224.306209474737,251.414172043149,268.254601588335,224.641613099265,204.007547995669
311.898986463869,431.261663520886,312.16207302535,487.042567653643,417.035860430234,399.092326685824,302.076421371764,368.108116215779,520.647272314054,387.372307938671,242.515469179166,467.303577148245,238.165168309934,437.260281614281,399.468610715054,435.069121343275,541.293562317401,530.543490403433,236.126221232987,715.263168936117,331.42368082526,538.525792639941,245.143760991992,191.021769711092,449.441739608291,275.725651635795,239.975707068251,465.61962802073,277.354191249143,227.587015600095,280.604353181886,184.746431277526,279.522044365106,217.720248713323,295.112915043371,318.753426951783,275.78061265016,229.959899740286,146.176493967952,163.291166170864,298.826017061045,425.699383796233,197.662447641424,115.291615941458,159.725377383306,187.577279037509,262.773765780303,138.403453829458,121.584043791502,234.61679834963,231.609127680163,305.100082482521,252.384032219227,220.76867458298
363.668411744218,435.988208104964,548.305283045702,563.026164716261,449.861255425845,421.171349616665,341.75179466678,427.793772757244,567.90477949782,446.153767294908,307.921656820416,527.635969176556,268.2094135651,433.275340495718,466.59795781685,490.039007141276,501.453149375945,539.452144114608,298.936840486032,632.176780812538,396.90752426288,598.687955734482,321.942173879692,288.501400872122,518.205676960956,334.890190846657,279.032816526245,517.11100705671,333.871969324309,253.613079082091,309.824958729069,226.878445430807,432.601898742679,266.829951018571,391.236851652039,355.921007350536,303.729270786781,271.915553485045,191.122661164623,211.840217404954,341.369699172466,523.638480869603,219.775634201982,152.653109945241,212.995176125541,230.233172207847,306.171411724346,185.127737173518,184.771541111738,295.545492743249,280.147184415694,337.25980106428,264.501754215523,252.704715372687
447.577589761587,670.589554800064,825.790841454796,689.585005353759,559.339501527406,507.539310202195,436.671899077352,500.847614088535,619.854222937383,520.131462027841,402.600023123807,784.214668227557,365.393888369697,492.904365249884,554.644447405134,553.212184102153,622.448520939645,638.173102662225,366.609521294123,915.852031456006,475.980508999548,660.698681934273,376.977050678519,355.219046699127,595.077012717216,450.800883046562,363.623956486227,625.215054589096,429.687277025822,316.487116795085,385.465956900347,314.263803076236,519.028542791901,349.152450792022,488.275390591361,429.444398996664,404.774738872715,340.933474282795,235.836118004592,317.989755602081,440.317591190491,690.807205319227,328.6789472848,191.103506704351,304.767617069116,368.284780362974,389.232712457097,255.26802562828,274.683392730153,339.406278476219,370.337540432719,385.44617244876,334.720753359272,364.602677308017
