4.71153894674842,13.395744131267,3.06102172512605,8.93186333424719,7.05185474325481,9.9425657909607,4.6294237292291,11.2513375020019,1.83853381717166,4.71975432393587,1.92359027416577,2.53236457713821,4.27589462438981,14.77708677295,6.21507411418688,29.0147396413623,121.622666547012,10.1201780771948,19.0563702586454,35.2849291894904,6.11850617840146,202.193979889992,20.1738969447434,13.7095268943202,26.7440049846211,48.6633906304833,4.80998553630688,21.172294851579,8.21347669821226,11.2046546011588,26.3286255771909,13.0979714238385,5.91978279562835,8.41568824682906,27.0113686519334,6.27315075503062,3.65787755109854,367.912235670198,10.1000286942433,1.97160656913514,7.82687795246521,24.5518380518973,19.4243260602455,13.0998776716412,78.9690995297065,29.9530000976706,58.4809216255437,88.7303022044898,397.703017273722,20.1014879028339
39.8646672829096,61.2503257332756,20.3143475960208,84.8282796745248,89.6941285152783,75.0333145631086,39.7930896960816,51.2575463207945,6.07160371148935,14.7613727202683,67.7783807576122,71.2730759231477,39.4546854702794,74.9583047166558,166.840920245855,290.708351324996,243.526669110283,151.877116296576,140.929526579167,148.718535139103,60.1639782501846,113.581257493984,236.235984254926,28.2584679170206,73.7446828611407,157.402891956639,38.9364241774094,48.3038989162874,62.8195332741775,62.0777451054206,75.3908301247748,100.165626976314,10.8506112304633,0.417665918906298,137.869683960796,77.4981118817901,38.292708036287,341.0078255317,30.4497937041583,56.0642551396291,80.1830153093421,53.7814920250404,72.4474929108491,79.2894236443425,344.945991557096,95.1004413812736,157.224351793682,148.215376920939,1033.16385145107,126.486902820694
59.228955269978,85.8586842189898,12.3486240663874,166.031904020135,238.394505369668,131.335153597585,22.2759381457379,32.6287289685899,9.39931739980021,11.278308970028,178.719914073342,35.392131620566,36.4888818881263,98.6762987594309,503.861759952146,482.253938941944,258.184647692462,348.975439659237,156.147566603362,82.7872205387955,60.6128009776507,95.4039304585612,141.422539984146,34.7366453989782,144.190490957771,198.170238854205,27.9274818587171,32.9223720950736,63.7128065594162,205.457847392286,100.023040535031,159.185306977438,8.19854867900118,54.924416398882,290.639917211131,97.1744698981486,36.8182573991959,295.01701486634,32.3847651334401,22.3027031365362,82.7249234567647,80.8874084437382,68.8812863675109,42.4527411883287,362.705761743211,268.934451443353,213.52001401609,145.197604968349,914.921475842335,111.144859429861
110.523126596158,120.898540625487,5.10338655983432,555.005378777787,173.246054123626,143.663213308688,20.0142861670241,29.4618628252324,25.8239591914245,16.9605164179074,77.6740855503588,192.14622557176,33.3926076078772,149.646318818071,180.955036557676,6147.71577132082,253.136104379166,356.461354306249,181.186502046812,70.682315611628,43.0354147634231,138.348064517547,136.138881565894,59.7375634601886,231.597515846577,247.937648461927,17.4753285511867,50.2864377356105,88.6277922546767,209.372443863535,154.342212116401,157.864434115777,19.8630267578684,84.7303885984691,182.042080407732,70.7875162865487,72.14897184358,237.141388785074,109.212874319068,71.6728615577265,71.8503259070605,168.449591033945,104.266965105404,33.4800297511988,324.387452403634,168.26483756274,291.513125829133,155.243409585682,1028.44000594873,73.7084735699068
99.8871244248075,175.03401089597,6.74613060890479,236.4801722721,102.971471126836,189.105322969855,12.6668440489922,30.5112184218575,37.544528156665,17.9436659498874,132.265499460052,99.6784796313802,32.1650232458687,144.986240401577,143.718303442372,362.118012876143,200.005637822572,229.226505779811,173.162913382372,51.101222470374,43.8757235524646,176.458321092319,111.581717833216,91.0333344433341,182.490729632702,315.411734760053,8.67016616251422,39.3897509375966,81.9940434897685,151.565509386534,163.969207702615,131.52939543266,29.5672995795329,113.438253074438,140.72133358993,113.408496438667,79.0624295923594,231.95367721956,71.1997621001259,62.3868983258975,75.5940130957679,149.834861756317,93.0704290638922,41.6379647316362,352.042769750481,117.078242186413,195.427072247198,171.974804724974,797.4494333515,96.4371258178621
118.767360499973,139.416766905265,24.5579385315402,196.843949595322,224.769316176133,234.42552609183,23.8704331605266,35.3980680662327,52.5249873260825,35.1581768893658,149.32327478011,89.6873225970511,36.9481603050589,187.448176698931,422.04763699515,380.383834768491,190.287220644293,517.777223108261,141.800740688917,47.3169367751345,40.3833557746232,146.775461873435,105.203470327849,86.5197953272553,213.306846592967,292.285097724804,2.77125954489477,44.4603067853472,96.2176961024795,143.623381885421,154.350887508981,88.9707975088844,55.3745902252013,125.17886836861,115.205817914844,77.2205092071894,125.403355931995,204.444439879311,47.6215399708506,86.087120324422,90.9882602411451,176.887451641231,138.200968882776,43.4875372349748,231.108443403981,128.055819468557,125.194438652329,127.138103994855,561.951434391929,213.511934794438
151.393140262734,194.591356664825,37.1681733358272,200.495762357382,144.928413847407,182.552133828797,33.3842544500872,45.4764989389426,65.5791548887346,50.023177341,234.731639230217,143.007895350368,56.1163990897341,149.317568213578,160.639070063652,340.528166196778,187.677998384293,240.958250803474,142.30151864429,55.3971843350941,63.6028209251238,170.800548035455,123.160724262627,109.405759716286,177.907619564924,352.863274128727,15.9769850644746,76.8286093980571,106.417183070385,130.632659096075,181.830964403616,112.800949843901,67.3988644481178,139.171354547936,119.198493878975,68.7379999919711,142.566453544769,221.951975388621,77.3855315928802,86.2321751738932,99.5330061434524,226.427017983647,150.354540733103,48.9126258362511,175.95789964466,127.781138821304,131.050201558555,130.621464288709,436.562058212369,306.675674661285
152.024769378024,210.92278209568,60.9744371751998,334.430955340855,188.066309774387,238.934822927406,49.5088878148612,71.4318395565473,88.3769782259035,76.5634953775239,91.6908576795565,182.522590079124,68.6676259128243,226.346967730099,277.475914580245,232.580037236002,221.475240088614,257.499293763647,171.737775352284,85.9277332314297,111.835378251715,253.505379416556,150.275586938375,136.275781055192,244.562425791959,412.532366897113,33.5061118553653,111.947577551837,154.587338703897,199.522247375615,210.013004959768,169.657566185269,113.78312922727,203.358827469648,126.666103554665,85.9814605691208,201.20461517868,220.679629168709,149.792881762797,160.534260338011,122.099544760136,198.205381416453,181.027329558144,86.7207677111003,180.550456542628,153.93478256355,125.189795597104,153.796917169883,388.482990786225,301.896918089498
239.747003806316,309.303280857206,115.156528560651,340.156964000567,171.792296859471,299.704256350752,65.6996045582476,127.888002262355,140.552395380948,131.110774279997,162.832935949288,214.649556660756,116.16141920543,247.510054520537,329.981740794004,273.262793492449,261.55991294129,286.142506715413,231.873132654522,151.789537046305,435.463824610673,321.278262347614,226.8958252281,148.67064812288,256.848007015983,488.571565883181,57.6949001844934,189.110434039965,252.03492139945,211.249586047228,248.62848043938,209.225104853915,153.121386297226,292.339775876662,160.176747020561,170.976870158287,268.902695304416,252.833429888967,377.237406788284,173.803519370074,237.680343320943,258.945403346744,266.491135687416,149.03060811801,199.416947373443,228.999984564413,166.442288627645,185.351217446025,479.90747442338,630.752586321508
306.463670374394,344.007785068694,182.907099870594,523.089219833708,299.229145566497,446.618266046987,19.1300182409342,217.513202713633,222.0743240472,210.964552506241,274.227966282382,316.994538241572,204.745372174234,346.02720064912,372.603584222634,275.286674756496,332.440241797005,416.645729145014,341.11784538222,219.136496514073,637.333953748403,348.49828835934,319.61433461696,207.079976319778,385.031897126145,605.670870377247,99.3951409401287,291.925990168395,357.206825096798,291.762879639869,334.978965479048,326.817096379114,231.401066025,352.71213464023,223.688614259066,343.028542236103,384.394825805566,357.567499210948,157.515366356759,421.809936327498,307.869908062702,346.702507852168,291.93462298342,252.855476258675,284.765622207125,407.85125503832,241.482439735547,274.087418313129,537.086224889441,846.207184684309
