97.7203053998594,56.4014237419924,5.00395672592803,40.7998378422693,1502.06306359338,27.1046949046597,203.557510127374,0.810090384946781,1534.391833985,134.04934997198,30.2870226883963,555.670801699735,2.23207975378579,94.5205096074312,90.3332500615277,36.1841989650552,40.6054414510668,70.5459839467209,102.666079862522,95.6853946348765,260.319259377042,19.4468216016843,15.6844291969458,349.696304856634,171.92283329701,3695.7832088283,72.9249712541929,319.389055207646,860.756102176827,366.081945222788,197.057758369739,202.44078306769,73.1455908605874,2209.32659231068,3416.82741643887,286.034772783184,148.670655932712,130.204531959348
151.893547959545,109.724616316759,18.8268663261709,90.7685364070352,61.9282226553329,81.6264901301547,127.068270460022,28.9689187347038,103.49770831346,122.830798434507,15.3386628057744,98.9531429110701,4.73088830680365,74.7901495284369,80.8004786926338,143.608895553436,19.9274570876793,105.182493008694,49.4891710839234,42.8818241543013,32.6096316364681,57.3838887446821,23.3687283156922,263.187639940063,75.9089683991021,1026.80734305463,69.3983068912348,49.4489647874014,102.533150907138,70.8112140228303,303.009770530163,321.835885721758,144.888600028137,3023.98989184021,1617.54035924863,102.876999650707,84.2212596945471,97.5921895389135
361.316367580147,452.606088098469,239.9069175944,261.550408833681,117.092369415691,80.0075022734272,236.074960397785,73.6839327137336,147.62317864131,304.348893400116,15.2813864129353,183.64051405119,10.4389306232537,62.7095642632474,234.57207382768,80.3624796506588,28.9112472862936,81.5631554889648,60.6680915589225,27.3456926168817,28.6352081057936,68.8539896594771,41.7675626086011,373.961529435055,48.2289382705921,823.459820537634,92.1251278055404,81.2486468348794,188.769144052867,185.444861586475,137.446240684925,1255.76214501972,222.823428568248,4877.82273328918,1031.49896637934,207.635561733659,117.689118439272,119.086391536482
449.053559830403,610.506566625669,308.475562736724,403.220529375512,134.635415824839,113.156174048786,365.283831729689,82.764435076359,159.957192301538,200.604301424832,31.6102580692123,224.878524839031,16.9473112575357,76.5704022463404,166.735153256008,100.569092071234,41.8980965234371,957.527990397286,119.000205773593,21.0447489448891,25.1604184896206,84.5017742688686,196.353755402266,240.068019301627,82.7573201230583,889.227770586502,236.41662180051,73.5197383577073,258.732215085772,177.363804026654,315.582668528128,296.914611898477,447.653788837615,1864.48599925506,886.017386383244,259.050052451371,248.511873783225,166.392591488138
416.582595164368,168.21500665085,224.794181118376,119.656432337938,145.768598810493,129.295853885892,266.690174637849,79.9955978310239,186.409373845655,169.300839741037,55.8024903881591,278.46959493685,29.1868884202573,101.51132607653,204.020511714423,105.730476014454,58.091914907475,337.996315566959,131.620305801034,33.8166666652429,29.3894987719637,85.67865968043,62.0351212777289,225.797430398769,71.4774684347504,472.458662247339,150.961707919339,69.6885274500553,261.375842337806,184.947659924145,360.306278614734,193.961562198514,681.793822026385,2312.50261516373,555.633499217719,221.546607089277,285.040538932496,192.368043684947
283.314681190365,167.284916958888,188.106385456149,313.961280980806,160.508488753877,139.86292698647,320.413103961334,106.841860961263,179.139435561394,142.982576720546,64.0347418564745,305.153103138711,36.7719005164299,95.7824175662397,151.702485105874,96.6420697985583,74.0134504533516,204.748571569327,102.819854596668,51.3878164166865,44.4430424505379,112.916910318825,49.5207889565399,250.570277923185,77.5351665331114,375.472016060068,134.484563669196,82.3134877110293,150.032101088467,321.739312914234,150.978498010747,430.552638895378,569.454148728576,463.305784053597,318.822249856295,251.444023824632,312.448955459266,179.473839084997
331.640350355518,191.611657792995,209.75462279125,201.360808895026,194.008071275404,161.442122703882,251.434680386838,96.7089999192422,223.586072323898,207.070218661619,90.5294424045403,226.643286841814,58.5523073638629,126.014386065381,172.219463470884,135.304485494453,89.2955490588984,167.820844264643,142.594565147831,70.7064925259511,66.3415699152738,128.222201340873,164.199808318284,331.851034531581,113.366304852541,310.291312872885,126.617883447174,82.5810450963164,215.149355655843,226.405087189733,188.497135987092,282.906232136485,228.248669266826,500.342135443814,290.615933114965,285.6892199402,249.904759909158,318.633391076624
500.559670066867,264.08308648402,273.272616262452,282.360468967695,195.091048285369,181.483181155292,343.609509375061,150.633894029583,253.02849270562,255.97849480232,107.475510149534,305.060315730498,75.4644336463151,164.836878483555,229.474820752333,133.959439537643,148.890569446115,243.080327203276,162.149959524944,114.201640712351,108.220225211814,160.047310368621,165.763713278511,358.745953782005,396.591798296425,327.713973785291,177.375313191789,163.332744018171,216.140296039934,390.053305910624,206.150384465546,410.800922223948,309.223991080177,775.5770714431,311.959593208036,304.865058935651,295.225085182203,220.724954749031
566.80157797524,442.553746652372,404.495456415944,580.797771973639,263.88952754654,402.730286693792,360.308721074935,183.726213767732,349.979566733376,281.490643859839,152.359385846569,392.137583621801,109.487870975227,220.367555196018,370.229802347444,378.558018523191,177.757888240753,370.563902844733,255.149295822844,192.323980818587,159.836218664775,216.156180463335,195.264044383757,448.41045298985,574.536035168689,448.371766081663,215.885061130757,202.041587685026,252.133607668956,412.939694288904,298.96471452628,465.39990784987,386.621317627879,637.794830865543,423.693580431643,347.502208429962,400.178334598669,344.709346901997
532.252995051006,377.586548266335,580.756383765121,461.212402694336,389.711653675664,345.1552010912,416.98500746182,258.566098747062,381.175954443116,305.769089671594,285.147286504433,444.210231658388,156.351996964183,267.594619871689,594.099767668841,456.68053345326,247.661270114676,538.483360565999,350.916615373934,244.112453798517,238.476118050666,290.970947643132,365.691997890769,386.416875216846,374.618282957808,385.732224159792,292.165610393088,292.74156092918,401.664040142004,356.020926544462,383.044392511499,590.683318981978,564.270068579919,699.06064531102,445.806749662313,576.47501512829,586.086026815357,358.977205318146
831.486642801327,451.537776901672,1103.69028798794,630.013874458878,547.639659399352,399.044955800353,582.17507879139,349.490455050694,504.009534790213,391.386135039867,378.108647121949,816.263635673232,220.065452420065,416.610475909679,483.439751403941,418.722332618866,380.645344686134,351.971741803537,377.777560467147,373.209604738045,360.167150190453,500.295629953691,386.396568498006,491.829647419271,235.688813852912,549.262165265308,302.471642530348,545.156844782338,443.51812355744,456.821014709143,569.264057658008,603.030140703079,686.696436158608,963.818474324844,608.681929881834,606.801073681147,563.616817505086,554.845782487098
930.603569953197,737.687088725497,1351.83706562676,922.042211187429,711.325891086158,664.622981369235,997.382712039379,739.750572948058,681.270594632114,559.770074567314,555.663766421284,1011.96423021013,412.4876325837,557.996460609729,807.222388459319,590.348280198959,571.647445088912,658.125628634496,698.828222040383,605.09562576729,538.749826903987,686.284764864121,665.094722783668,778.939563988648,519.775788403952,748.214799799761,538.614138187092,725.546670710725,622.328387978722,566.032880648558,757.618708409092,774.73557473601,1142.99727622717,1400.75778822822,874.701825430338,736.321791174493,772.643448342601,1199.24476187713
1581.34227991444,1230.15979877287,2403.1735836338,1349.07135474225,1229.2355500655,1123.93061653549,1194.25830472932,1446.60290064264,1062.26715078624,992.883272169041,1235.29002099501,1666.05295222976,678.345577496214,1139.18875164526,1275.58653504002,1187.13707689042,1055.74139556295,1027.91271695202,1058.67575400671,1396.44021241544,1074.45413968343,1191.88680587493,1609.52916735065,1321.83643270231,2010.57174115834,1414.42393060019,1086.69010982873,2006.02763136348,1055.308551028,755.801480741542,1341.76992980439,1432.16634896336,2485.16209568311,2549.93293190794,1600.37001121263,1302.56531550013,1388.64931493206,1664.6903707127
3381.8390347905,3382.5210950123,7998.2896348601,4416.66798768954,3599.78169197496,3434.74139312133,3032.64147655537,3359.86296684678,2938.80285893093,3313.14381695299,3584.00732199109,4071.96821705673,2240.02606460683,3413.47716546988,3985.79798971973,3596.78255242972,2928.66948314185,3623.72510443627,3964.39620720724,3496.4029286823,3495.56761272018,3222.36275051381,2572.55374994987,4487.45477006777,5216.279841083,3327.35802445446,2521.37337663195,4337.24885324805,3689.00786732204,2405.22337708975,3748.7564517549,3785.41659232825,6074.31967434629,4786.01407941748,3112.69953504845,2828.38290421513,3438.1516409799,6490.24652999797
5695.58059050812,4853.20609634318,8666.47633590819,5576.89018716423,5172.65297052897,5754.04190717834,4421.86550129905,9026.55936405381,5286.19856437126,4492.90411304818,5861.83342438019,5418.05518839853,3310.81773196105,5176.30577459068,5838.55110391854,5067.27404321978,5544.4033649912,5704.45792613963,4789.9957492275,6600.13741870405,5050.2515135011,5066.57747088722,4208.79023888484,6078.56290949071,5525.51009023764,4790.70669078087,3586.89799077441,5939.43308038191,7315.55059193883,2777.19813513964,4547.88515389928,5075.26210965383,8887.92935713176,6828.71540964987,5040.71487244942,4187.24566165706,5112.64242451105,5855.73904469486
1629.80948798205,1326.82659262672,2544.24105530676,1420.02143284188,1630.84618796477,1520.33948731487,1356.61084185377,1635.87692919393,1174.4584849645,1548.01942180056,1498.94035479083,2045.01119424958,1178.23393114708,2005.66784703946,1890.30259977301,1478.01266015866,1842.15134417161,1065.08892103474,1449.33138882048,2354.87986007887,1647.28579815496,1595.24540721034,1245.22032808367,1576.72965229073,1800.54985915967,1416.27629761663,1594.45486105293,1656.25837576955,1320.32689267888,762.626251430671,1411.97068461808,1550.70237358941,1714.97694497231,2353.3174371732,1614.43232551504,1186.37818055164,1439.93986099933,1608.23087114082
762.541096390919,1169.47879027783,1089.44328148866,959.77044218672,1109.23215019983,1284.57099100102,890.257316621723,1231.36829872045,779.333349682888,1203.40005719169,1413.65966478067,1165.77713797656,866.177825001955,726.064370447747,1015.84321669824,1032.06693468729,1179.14912749957,1365.1874273125,851.808163133698,1129.53034833429,983.470086395956,1063.8572832947,921.03228274373,1359.8054451965,1445.18756765413,849.592109033961,1077.69367092426,1169.17400800485,1174.9714602264,473.515619044539,919.494510836808,1215.17399132172,1127.83806087116,1204.63648645167,903.84139470811,763.310985133098,807.600259234618,753.615249986217
582.061319483121,726.429890715117,728.858238208432,910.741064877888,899.276130980094,777.311220864851,989.519030715032,1532.8618928894,538.270771810038,599.713155058082,1006.63668067707,849.915897206941,583.103881653725,1022.40671877086,801.206980611831,704.723891057656,775.271120843387,702.631327465575,635.567108264477,1003.54402304319,983.469104531605,834.581388168607,801.05581894037,688.11137537062,689.242885061328,677.03349440443,800.487461451688,926.265086064478,739.843412723538,188.046958938634,862.011080697423,724.484084880415,1145.93211254808,781.625450763629,614.672757988099,595.958942958864,528.192008278147,1264.67892527916
442.261854541562,639.901374096298,622.535402295965,591.286439170526,747.928685306327,719.444953090487,918.819723138837,1401.08080041071,361.662541749924,459.171836566251,2469.21445959738,870.801755865635,428.384043570296,577.448161371127,734.429352049974,528.704446281276,954.15065287377,516.138911531338,648.88678020611,776.964181839367,498.951224276054,657.360623752543,815.881683592616,591.96586511897,1667.35017419007,457.259624436911,584.665436885438,825.710817970727,580.108738581351,103.888038880336,577.28002830229,507.759900616781,706.35965049988,812.964107218482,518.330120678411,306.672800645086,389.127458871387,1994.06058725431
375.758182523478,446.126679691634,592.109388289674,555.87709713051,672.762307282921,1116.69466036411,537.019871153414,1249.92795177467,256.480588603492,467.427236665725,628.088686514899,609.572740839433,271.162621480666,468.784970320437,446.100190142944,498.325417739216,1087.32420523589,368.095164997975,483.745292290493,1023.36490603032,553.204500580669,531.590854912172,538.049135213283,479.127986730257,324.081597146541,400.676470575943,702.960823405252,544.908536486018,398.59092758216,47.1906441963871,557.999791526423,468.897183560984,842.501439944915,524.866466311222,426.588874871643,206.913266919956,288.118968476881,4526.62772634357
185.995127117234,527.457383070045,321.751006487007,373.00243421414,654.649436958929,700.598488619645,632.096475346128,1980.60691559401,267.381521356735,387.751279028634,501.502147932138,623.678748927956,324.205013520158,520.358120949907,595.500497412656,411.703068904079,1515.2264295375,492.091103876775,2692.00668538116,804.298828324133,183.461480330236,425.585115824565,393.811426457626,400.81611510963,180.347478311637,363.628896357995,536.728551464997,579.578724923189,528.14133942112,40.8821848115408,400.491914022475,381.898254091881,494.836350367808,386.521647319928,365.823949137084,166.453196017536,201.378605679403,627.677676125902
165.233622399336,614.540818577572,361.192116597772,347.026918006679,850.120019239424,394.262123060084,542.042837532662,1444.2547042975,167.599291218126,380.796777130339,514.594357898639,735.322761158583,400.464970499023,764.736617512933,467.043883801386,434.330556732812,1266.85011076912,399.071171779197,949.670892917239,1061.36757235812,375.857829781413,380.609445803094,331.696795332446,355.344176430966,326.217199254197,346.182980221012,441.030656113237,562.698096513176,601.66382603066,75.1951346075433,406.851802013643,361.965736865225,523.926678380825,289.246095373238,267.231465399775,79.5637074168647,161.832281275764,1132.82496350071
128.779226647556,767.80773181401,264.369081993704,405.261912269872,540.900273423522,532.645026197025,330.028477196031,1052.44944843067,148.709504494736,325.465410802597,579.650312905176,1243.0644608233,556.088752830841,1095.08824059732,529.09723732705,319.66941050782,678.008925475659,361.358285847187,1988.90704414226,513.741663281707,227.460462217607,349.560196712651,723.654372891974,335.585558444097,216.899786998231,301.38994862331,402.182719336682,582.758555608267,399.669081028097,124.97078845963,344.874896070634,350.790935344527,341.349008832961,262.63133644154,275.247552307986,59.7035101004927,120.829533525794,574.969149417325
188.908661321228,920.023132054597,181.261393761978,312.959104864805,963.478093657517,323.477928595386,340.945629789033,813.577396341055,131.07995539433,334.126746764853,573.268998304948,607.365954507845,273.660904596876,387.318687168426,353.669700423702,334.235896728973,656.236544017674,327.378465906466,699.135163037461,525.402721696869,312.103716582972,318.659020225715,248.861025078833,270.785582154115,457.661886601005,224.61053008481,331.42638945871,394.233288582421,404.884197292902,126.336002140443,362.440891038204,353.645106013807,327.576219854434,255.919090115728,216.600806277921,13.3793181158573,91.1304567836997,562.719109222372
189.589263140156,1055.78991468958,111.031590724242,432.273346307149,497.801672429428,314.990715172164,334.052051528234,398.677024723304,621.606005959877,304.785048047302,443.735006029665,435.218772830267,279.915306682274,1428.4561054273,350.482207588231,253.693311335762,558.731756180561,308.265309258648,356.662403861063,374.646773457185,280.765153903606,299.748372583903,359.699914333359,246.761016598425,162.127847817539,212.21315869161,326.279611119768,428.561337252585,435.465544840864,103.003652394557,288.990664232043,329.307738689285,299.303344352493,263.851901703485,200.600369509686,46.7690983057648,92.4269387485554,296.972623590623
263.807560898326,361.659847033358,103.061313807345,309.301118166924,382.171149053566,355.167854755322,364.494457158696,561.890307227756,524.191568995018,296.08444066609,361.586252082463,626.464245604007,293.296732766662,396.385006105394,338.449974012113,289.902052076938,430.071173052025,306.989483370752,350.647905906008,356.586149399212,276.007260380638,279.932257861687,181.102877736173,239.752265011451,232.878586422296,193.569326276323,313.443169520966,316.296230116034,290.368198889269,205.340177809083,254.345862496279,288.130640929045,314.18645204252,184.076616791976,249.200639411433,68.704232093783,73.5315112123463,424.165968190889
572.876735433055,437.51670043446,77.3843588828662,220.961596737747,426.795807508343,297.379697701974,303.059742424945,652.206480440953,456.118427796189,266.205744992343,349.4228980704,328.602840489271,239.42729191557,423.112736867499,345.355789795838,264.461785434677,391.016897661072,228.129305432015,349.42836133912,329.355598740446,309.970503745595,183.313345958576,171.859218226218,211.810354315345,279.654392249174,209.024207322078,285.284889678873,355.799010701638,456.894465633334,320.131922957249,221.444288489096,264.95509486062,255.839288151817,144.491561068123,160.989251047209,131.141281576685,97.1982975452688,355.853646193465
410.575827126366,442.085075015869,39.0690787095601,200.610160613188,363.600062122584,334.972457802685,341.661376174575,453.96646480504,599.785591246048,215.839814313092,258.395273776311,309.045248757545,313.460117912936,397.255190982412,266.572952830125,245.032898099858,405.187973257288,189.085174408285,345.692067146979,316.287991982395,246.763806568614,193.324488168407,394.705908033191,256.684219964115,148.638812893799,154.55624298909,261.627126392522,320.354952424976,281.167957588381,208.178010963287,211.469763222778,313.104039014947,237.659260124254,120.804796279882,149.200697894053,180.608422032019,142.23248379906,322.793869466962
